,index,track_id,name,artists_names,artists_ids,artists_count,popularity,duration
792,792,1s1vkVbH3kplwC3077hdHM,People Say,"Don Diablo, Paije","1l2ekx5skC4gJH8djERwh1, 1v72Rce059jDXsfZBCDEEv",2,12,3.1491333333333333
793,793,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,"Kanye West, Dwele","5K4W6rqBFWDnAN6FQUkS6x, 7u6LfVyYpEzMpHLL7jTyvU",2,82,3.9584333333333332
794,794,3Ait5x7dPnxqy3AzTrlBeQ,Dream On (Ouverture),eXcess,1Sk2zwgtHpM1X6mTHefe8I,1,0,2.6666666666666665
795,795,4BixqNXCAl6AbY7TPC4u3M,Guilt - Radio Edit,NERO,4uRYpUQZrNrY5t8tAv3XrD,1,39,2.94285
796,796,53iRFWU7bpV3ro3kzZYLCF,Open Wound,Ki:Theory,1mB4aweE1XGdjbFVFC8i5m,1,18,3.65375
797,797,1jy7SkRcmBCTcv4ZMtwz29,Loud Places,"Jamie xx, Romy","7A0awCXkE1FtSU8B0qwOJQ, 3X2DdnmoANw8Rg8luHyZQb",2,62,4.717766666666667
798,798,08Uz2WDG2HpZwCX7qOn7OJ,You're Not Alone - Solomun Remix,"Agoria, Blasé, Solomun","4lu50np3LdTkRL09T7x8UP, 4PqSBgXKxQuqclKpwB6iuc, 5wJK4kQAkVGjqM9x46KQOC",3,43,8.3847
799,799,7Fma0rICvZeAECL8VoPuUO,Right Left Wrong,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,1,57,3.9448833333333333
800,800,13XNDBOZetjG3P0flDLsM4,Too Late,Major Look,6qhCyOV0SGO0E140bupXXq,1,41,4.171883333333334
801,801,41xS6VcQvRQiCLOEUpCFWf,line,Izzamuzzic,5EiDVD35ofoSKq1KE0jcs8,1,29,3.7820833333333335
802,802,4h04HOkCsIPfFu1uwwjQWU,Silent Spring,Massive Attack,6FXMGgJwohJLUSr5nVlf9X,1,42,3.124216666666667
803,803,6fmmZv0JjxdielVOPjw9OJ,Hurt My Heart,White Lies,6ssXMmc5EOUrauZxirM910,1,44,4.248633333333333
804,804,79hGpLouwH0l1gVaJ6e6ER,Синяя река,FolkBeat,4CU795ZKZ6Vn5GvkXrbxy9,1,36,2.9387666666666665
805,805,4EKoQgTaZbxt1u79JuCTu9,Through the Pain,Uppermost,58UpHBCQ1Jj67DJsR7Qyqg,1,15,3.60325
806,806,5Rfyf25yXwJPX4NdqLMMHa,Resolution for Solitude,Kiko King & creativemaze,7ogaExdzNmo6TWvE91MxEo,1,38,3.69505
807,807,7pOr4jPISq1ciP4KzZCyOr,Hours - Radio Edit,"Son of Kick, Lady Leshurr, Paigey Cakey","2W0pxYl0crCTJn0xKwvY73, 1Bk2KyFVMN5PeyVyDIiLqF, 1Lfz8ISr2g1d33hirTmajR",3,16,3.4208333333333334
808,808,62jtFxCqwBcvHEt7Qchw4O,You Came to Party,"Too $hort, Meter Mobb","4sb7rZNN93BSS6Gqgepo4v, 46BNHwKFXtqbecdsfVbIU6",2,37,3.8917166666666665
809,809,1goTiiRtaNdwiGOsSIgBA4,Baby,DakhaBrakha,5hQYZqZaPcRceL82mFZTO5,1,47,7.394
810,810,53i0NQW6ytb5gPheBhRKZA,Welcome to Night City,Head Splitter,15nEVeIcqkAHozFdELFtrN,1,27,4.00065
811,811,43DBhwmvfhWTQwBRmJsafC,My Name is Dark - Art Mix,Grimes,053q0ukIDRgzwTr4vNSwab,1,49,5.934616666666667
812,812,2ky3XLttUU3pgdKWTG0M4S,Atlas,"Marc Romboy, Stephan Bodzin","623ecFS6T9xsx9Rb98eii5, 2nq2BeSbzExGAv3Y4HgUf7",2,24,8.1988
813,813,1UoTyVpNXRMIcO35M14lRB,Here 4 U - Alison Wonderland x BLESSUS,"Alison Wonderland, BLESSUS","11gWrKZMBsGQWmobv3oNfW, 0j8SBJBFRlQk98KDihCL5X",2,39,2.75625
814,814,1SHecZbYVhuEvNKINGJOnc,Basic Instinct - Thomas Jack Remix,"Thomas Jack, The Acid","6JmzdIDSQdeHg0pocIascm, 0bRtSoJSpQdnbB3dWrWprR",2,37,6.466666666666667
815,815,5GWk4mjGmPLZiXHETqMlhW,Devuélvete,Carla Morrison,0XK6kT7xcZAlcYrNjOgzJe,1,58,3.9598666666666666
816,816,6dO718ifYwuMljavDSLTTD,Chemical (feat. Ahsha & Lemay) - Hex Cougar Remix,"KRANE, Lemay, Ahsha, Hex Cougar","2aOoD3zsuYforFcDvUpZoH, 7zySlNgrPI1dWfMBIjTIKD, 318Hgipp6taFiCWfOcNOq2, 0AlNB0yIoyxdKloLmK9AOR",4,45,3.9466666666666668
817,817,2ZuYeDZ9TwwY1YIDsEZ1NB,Niemand,KOMPROMAT,1QYA7hFYKc0EuhE2MGpjH7,1,44,4.064
818,818,7FWqBokGVQWSTz2r3cARwu,Miranda,"Marc Romboy, Stephan Bodzin","623ecFS6T9xsx9Rb98eii5, 2nq2BeSbzExGAv3Y4HgUf7",2,20,8.480216666666667
819,819,24upABZ8A0sAepfu91sEYr,Moon (And It Went Like),"Kid Francescoli, Julia Minkin","2G7QgTep5IsJHGHm1hXygD, 63fbQTZ9yW3SUsBRYcn1Wm",2,66,6.510633333333334
820,820,6jPjRsbj4iPKwNLXBpbtl0,По пятам,Lisa,19s3OlHgx1FuQEcBFcEMuX,1,12,3.6
821,821,14xa5Q4NBckPeojHUMAiz1,Бесконечная,"GROT, Vlady","6X3N6AIX6d8hH0EcZkhzVR, 4hkwrlVarJxzFA6h4UMi6A",2,17,4.994516666666667
822,822,1tztYYhGXSxlBhMtUESBC4,Наш гимн России,Kasta,5I37oVgAnT7OGiqKJSMVRH,1,11,3.9800833333333334
823,823,4qjvm3eFsTe8nY5Vm2CxE7,Secret Smile,"Technimatic, Lucy Kitchen","1LhB1j0Zq3tjBeG3k8gq7V, 601g3yFaEu1D7gjvuk9TbH",2,39,5.679133333333334
824,824,6jCGzZn0gFeRlbqdaJhw6T,Party and Bullshit - 2008 Remaster,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,1,67,3.6166666666666667
825,825,5bYrtRNHX6twrOxKBLtRdV,Phatty - Original Mix,Anton Kuertz,2ioOAZync1kfPiuy5DhKOu,1,36,8.050366666666667
826,826,6OufwUcCqo81guU2jAlDVP,Love Tonight - Edit,Shouse,2TcGJdSOiOvITBzhvfX8XB,1,79,4.0328333333333335
827,827,6w8ekmqQOBNfk3m2GddOWS,Worship,Unworldly,0CVD1jYtPtW8sbOnPFxw0R,1,39,4.075466666666666
828,828,6ghQpDsyDCPcX5V4sP786N,Фотка,Kasta,5I37oVgAnT7OGiqKJSMVRH,1,19,2.5698666666666665
829,829,2qruaZqcJug9ouz1iuZTfN,In The Beginning - 2016 Version,Bassnectar,1JPy5PsJtkhftfdr6saN2i,1,20,3.5714166666666665
830,830,3hPL9Jr1RZhDzyHzxF7MU8,Meanwhile in Rio,NTO,7ry8L53T4oJtSIogGYuioq,1,41,4.736
831,831,1DcBU8x5d7BrCIcgTfIRzk,Full Circle,HÆLOS,132sZpCaM8ie6byAEcOcRs,1,39,5.063
832,832,3p0bEDqed8yUpTJbGJHxBA,Tenderness,Bulb,53F5SvNgYKGlw18TlSviGg,1,25,7.7177
833,833,0aGFnCxrBBr3w3eLYyNCZW,The Fall,The Seshen,2rkxM3pdssb12wllaVcYSC,1,4,3.915766666666667
834,834,1bmKwuKJXqQRlFBPqLwkcQ,West Coast - Solomun Remix,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,1,37,8.126333333333333
835,835,00Ib3wOPcbqZsb9rh1AILF,Choice is Yours (feat. Slightly Stoopid),"Stick Figure, Slightly Stoopid","5SXEylV07TC57eanSxxg4R, 6MxlVTY6PmY8Nyn16fvxtb",2,27,5.102366666666667
836,836,4Ri84aoor16uSkNtpAvPgQ,The Big Unknown,Elder Island,3EnbnmqrrvApHJs6FMvYik,1,55,5.059516666666667
837,837,57BIYx2fu2Q8Eg1PFq7cq7,Smooth Criminals,"Complex, dwmnd, Hatemost, Styl Mo","7cayVDvqoJgdZZtBELg0e3, 2y2N214hXiUO9Y1VyYl8tB, 39MSMcTSVkk9Wy5X1Dozwp, 5vcLO0kMM1sarGeTNRoQks",4,20,4.114933333333333
838,838,5Hn7uZqDarw5VTNX1XluV3,"Bullwinkle, Pt. II",The Centurians,7CkD6EhsfLIn8UMhw9QsPf,1,51,2.2757666666666667
839,839,3u5N55tHf7hXATSQrjBh2q,Freed From Desire,Gala,3OqTvcWgb0xaainosGVvuZ,1,77,3.556566666666667
840,840,5eKcayEb4qWJq0pGFWOM8i,Big Poppa - Radio Edit; 2014 Remaster,The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,1,33,4.21535
841,841,6TyArMPu4gWnVXDkJf1PBQ,Callisto,"Stephan Bodzin, Marc Romboy","2nq2BeSbzExGAv3Y4HgUf7, 623ecFS6T9xsx9Rb98eii5",2,24,8.786466666666668
842,842,3o2YNwS9DuePMW3Hb1YKoH,Дорогие мои москвичи,"Leonid Utyosov, Эдита Утёсова","2mffFgZDoS2b9aTOtoOS9n, 2fbS1VX2Iod9PfNjRvG1Wj",2,5,2.9257166666666667
843,843,4TA3rAYVMXTFGKAuNrLokU,Home Is Where,Caveboy,3B2czCg33JaJkntjWiCEO4,1,19,4.39105
844,844,1ajZzqF0lW22QJnLrHvfZ1,Money,Five Knives,1gVEW5FbtR5sxgmGb8Wgfi,1,15,2.61635
845,845,21ErdkT8LQ29ZCKjrAMrla,Mother I'm Alive,Hot As Sun,3yIaztMpWpY062GREPfQo5,1,18,4.1731
846,846,0l481RtogQ2BHsSecANMed,The Ballad Of Chasey Lain,Bloodhound Gang,6nDLku5uL3ou60kvCGZorh,1,59,2.3648833333333332
847,847,6qMVcqQtXBUsR1kQHIa2Qi,Ave Plague,King Plague,688qufssIBfmoD8BJxZD9Q,1,44,3.9501333333333335
848,848,6Mmfn16y9FPXhjvneVFE9e,Goodbyes,Joachim Pastor,6eNOjuJSfKkAvbiGW90AkZ,1,40,7.78225
849,849,2WJpgYDtbRVfHG4yqn92PL,Слабость,Raskar,38uwE7kKWgoLaTxmnq6QfM,1,13,3.183483333333333
850,850,1QINLsXFLt8OOMDqeLwGn9,Lovers (feat. Seawaves),"Timecop1983, SEAWAVES","6zrgIu0skCCFS7Ke9xOj1r, 2PsCG6VGvQFC8A8zNPV67C",2,41,6.16605
851,851,4hjrTxEiEZfX2fmHJ4f5ur,Tonight,Omn Twee,2vuj3M83t4KEy5rqgK4j7x,1,30,2.561733333333333
852,852,5qB3zuAuN8NXNeTaIX2b0K,Весна,Vopli Vidopliassova,5qgeG4MsrfCsA6ETMyqprD,1,44,5.066
853,853,4PgqemCHlrjBOKHsGMoRqg,Трава - Jim Pavloff Remix,"DJ Boyko, Sound Shocking","66bGHvDI6MHSrU8DvMtFbK, 6WH7pGS92svtHEKd0ipK1g",2,1,7.164066666666667
854,854,3KVY3MsMjlm5ue6ycJhc7G,Белое безмолвие,"Владимир Высоцкий, Инструментальный ансамбль «Мелодия»","6hKLYGlOtGVNzZUuvS99Nw, 0dfQQdIIZHgAam7wcpi7NP",2,22,3.3851
855,855,74iY6hX5yDlnogEAvXBzQe,Это всё,ДДТ,0YCqg8X5gx0MremW64Ud1h,1,42,7.818883333333333
856,856,2onH3WEYnGdt93NrmYsJSV,Безумцы землю ногами крутят,Truckdrivers,7261uGwj3pgHfcHe5StaW9,1,25,2.9268833333333335
857,857,2wy29RBixBECDOsXuBs7md,Free Tibet - Vini Vici Remix,"Hilight Tribe, Vini Vici","62RdOEwjfXjFOQpKdufMR7, 29zsVzEH33dD5QqxeL8dvy",2,62,7.913033333333333
858,858,2frBxPNAB2Rnla0IjIxQ3T,Weedwave,Summer Of Haze,5gfMeHMtCy7G8rmCexG7hb,1,9,3.8833333333333333
859,859,7HM9nkWJpBgkcPptZ9VGJn,Force,OVERWERK,2f9PTWJfMMDTAFZcvHy1Z5,1,30,5.554683333333333
860,860,5jIll9kXgKbIlq5YitruFJ,Дичь,Ivan Dorn,1VZ1TofaV3kj90QJSdg6NG,1,21,3.7519666666666667
861,861,6vsBCrM20zIKYkjWQ2qJAo,In A Spiral,Phantogram,1l9d7B8W0IHy3LqWsxP2SH,1,44,3.3848833333333332
862,862,1n7zYKZFSwr62wrIgLcF3G,Kerberos - Live in Paris,MEUTE,1z5xbcOeFRQXBVDpvRPh8H,1,29,6.324716666666666
863,863,7uxQ9jdgsJRBTbv1yB1fwE,Pure,Sidewalks and Skeletons,48nHO1cuTbpx4ELhChsxX1,1,30,5.001216666666667
864,864,1Y9rILheb8qOB4odmXu52j,Каждый день,Mujuice,5oCq1yafGo6ND2PnmhINPL,1,36,3.5115833333333333
865,865,2SkAKJcwOkVbnSH8njtVw5,Dreams (feat. Dana Jean Phoenix),"Timecop1983, Dana Jean Phoenix","6zrgIu0skCCFS7Ke9xOj1r, 2bMw6rIx4S9uymqxxQ1vkh",2,41,5.913683333333333
866,866,2KLYweXB6oC6BbkvwCsLu9,Water Lily,Moa Pillar,3z66XA0pztleqKn1xlI9Zr,1,27,3.69495
867,867,5v6QfkvgQIRPp8G7UQAUoG,Apart - Michael Mayer Remix,"Kasper Bjørke, Sísý Ey, Michael Mayer","4xcn3zUUGf03kOIJueXHVp, 2BSzMvV61Z1V6ZmGBcnCZT, 5R9d1YP5jtBw2IrQItGzQI",3,36,8.612216666666667
868,868,1kgAhvQLNQ6epNgFb1k8ZN,Мы сегодня дома,Хадн дадн,77XbDhsUwtxKbMvQpfEfUy,1,33,3.40495
869,869,7M97CbsQkcBGDz6f5gkoLe,Eurasia - Gui's Version,"Marc Romboy, Gui Boratto, Luciana Villanova","623ecFS6T9xsx9Rb98eii5, 27LGatz1m8aJ7ZaVVWEphc, 0dREaOCPAtIhlJG3ZbbEt3",3,23,8.363766666666667
870,870,3YD9EehnGOf88rGSZFrnHg,Stay Together For The Kids,blink-182,6FBDaR13swtiWwGhX1WQsP,1,64,3.9888833333333333
871,871,2g2a5kDeZexbUTD8abcvm6,Lifestyles of the Rich & Famous,Good Charlotte,5aYyPjAsLj7UzANzdupwnS,1,69,3.16955
872,872,2kxq1hU7lKp9Gg5wPsSyeX,Всё как у людей,Noize MC,69v4ZOOomf1TNp59YYB1j7,1,39,4.27585
873,873,1YnwtOM3IVXM9y6Cn742zc,Donut - Logistics Remix,"M.A.N.D.Y., Booka Shade","20O4Ik25BbWfWBz0kZtsxX, 2CKaDZ1Yo8YnWega9IeUzB",2,15,4.610733333333333
874,874,60t0RsfuFVbONzrBhJnGO1,The Journey,Rido,2QZNC8pRGkdQSuQnqBP29g,1,6,4.65115
875,875,5kz9d0Cxx7RK8PjRLlWnAt,2 типа людей,Max Korzh,5meD8C7oGK5yUEY2T7ZZ7W,1,53,4.2601
876,876,13TvDNpFDleLAimkwGcaKh,Full of Love,Michele McLaughlin,4FtcVLw0u7qvqrJYLHkHZn,1,18,3.7064333333333335
877,877,016COOQeIx1AVtOLLZnaP0,Lake Arrowhead - Passenger 10 Remake,"Nora En Pure, Passenger 10","24DO0PijjITGIEWsO8XaPs, 1Rmh4YOuttbNyVthCkTokT",2,27,3.8095166666666667
878,878,7D6GAvLYezkd0Y7aRdVqXB,Hannibal,Shaplin,1crcGCZNNAGSrzuus45RFb,1,0,3.6705833333333335
879,879,6Dsta9bVT8uK7IGOmCoJnC,Skywalk - Original mix,Purepath feat,6wgV4T2ji0GHlBVJYdtdpb,1,0,9.365116666666667
880,880,25X1XTe3Pu4lX1ic4iaDlg,Birthright - Original Club Mix,Nora En Pure,24DO0PijjITGIEWsO8XaPs,1,26,7.24795
881,881,2EmJvjdyy8ciXrzh1N7i9K,Kallisto,"Camo & Krooked, Mefjus","2N8IPNZTiNo3nj4mreOlHU, 54qqaSH6byJIb8eFWxe3Pj",2,39,5.76
882,882,1z0adTmR1ex9WWTOfjcjL9,Stardust,"WDL, Elliphant","7CvG0Ai6a66YcdF1nBX9yO, 134GdR5tUtxJrf8cpsfpyY",2,15,4.0662
883,883,2bcC9Xyi40wnI7Od5uch31,Iron Sky,Paolo Nutini,7x5rK9BClDQ8wmCkYAGsQp,1,63,6.218883333333333
884,884,3Ezg83vinbO4re8CJcZFLS,"Там, где ты есть",F.P.G,15iLwKufC68VF9mNjmIE7D,1,28,2.808
885,885,5oNlBs0y1lB8tBA65E7abl,The Love You're Given,Jack Garratt,1Zp054Jc86WVKCxKEqZGOA,1,42,5.00355
886,886,5OBnTDn0Lp4QjVwkaChfnD,Give Me Something to Funk,"Balkan Bump, Kelly Finnigan","1TRyeXs6NXHSFqoXHR1w5e, 0gdEDrF1Fve7FIBYcmX7W4",2,21,3.0485333333333333
887,887,6ap5AekhAt3k6e0zAknDyV,Bunny,Tourist,2ABBMkcUeM9hdpimo86mo6,1,56,3.5808833333333334
888,888,1tK8BbZcGxEdPhVtflzncH,FHKD (feat. Kill J),"HONNE, Kill J","0Vw76uk7P8yVtTClWyOhac, 4nrYpl9BhgdFDOswIw3SZU",2,35,4.151383333333333
889,889,2zcps4ZXVu0tN1uAKcQRqg,Your Sex Is a Dream,Trevor Something,6bWylzDlsTfR8khADRQJfd,1,36,5.28775
890,890,3NN172av8KuTZUNwTh0YYm,In the Mood for Noune,NTO,7ry8L53T4oJtSIogGYuioq,1,42,4.24
891,891,12LOYGBr0T0IqyuhEILYFh,La clé des champs,NTO,7ry8L53T4oJtSIogGYuioq,1,60,6.933333333333334
892,892,3gaOJ62l1X8MBT55bHertY,Верни мне мой 2002-й,Смех,3OQ8u3CgaqIydaf5ASMgT7,1,27,2.2186666666666666
893,893,691KAcMiH3rTjSODo8xaQo,Оскорби мои чувства,Смех,3OQ8u3CgaqIydaf5ASMgT7,1,3,4.32985
894,894,07VE353JwGTlO5oP8Ni8sF,Every Time I Look For You,blink-182,6FBDaR13swtiWwGhX1WQsP,1,12,3.094883333333333
895,895,0h335jPgQXesT23vTQlnpg,Герои нашего времени,НАИВ,2YebmGg4R8ZPxnjaixPrYG,1,22,4.006433333333334
896,896,34gIDCrIFIUUcafXVLdE9Q,Δnthem Of Haze,Summer Of Haze,5gfMeHMtCy7G8rmCexG7hb,1,33,3.8979166666666667
897,897,1dvSYgjmkHhxX9pLh8k0xG,Raveille,"Timmy Trumpet, Plastik Funk","0CbeG1224FS58EUx4tPevZ, 7wmCy21VjfmbP8DznMJe8v",2,37,2.8726166666666666
898,898,6tjq9m26YOMeuJ4budxFFW,Meditative L ∞ k,Summer Of Haze,5gfMeHMtCy7G8rmCexG7hb,1,17,3.76675
899,899,02DtDjOHNkEBG77L68TKFA,Rescue (Lost Tapes),Röyksopp,5nPOO9iTcrs9k6yFffPxjH,1,26,10.6875
900,900,5TxQDVinMrSWZfK2qWHUgL,Аудиозапись номер два,K.E.FEAR,074o5uxL2Q6HVCkuqsArUO,1,0,3.8
901,901,6OI5Jv27dgHP0YBEwnuBFE,We Can Go,Gui Boratto,27LGatz1m8aJ7ZaVVWEphc,1,9,6.71915
902,902,4XJ0xSJtI7HKVe3qqoYX5E,Никаких Больше Вечеринок,CREAM SODA,0QTO0QZDjoyXxRtIgAU4GY,1,40,3.77695
903,903,407RsRqXuajlQNQg8Y0dHn,Wir Leben Für Die Nacht - Original Mix,Dax J,2zJJIWKT0LiwdxcwW9RajQ,1,32,6.042116666666667
904,904,3YbJkhCReBbopyUYrRKVgp,On The Road Again - Re-Recorded,Canned Heat,27a0GiCba9K9lnkKidroFU,1,16,5.1291
905,905,4IsHMzDbRE8q5Z4ALsQj3o,Sky and Sand,"Paul Kalkbrenner, Fritz Kalkbrenner","0rasA5Z5h1ITtHelCpfu9R, 08Ut1tYxtmgIInVyQqohkM",2,68,3.841666666666667
906,906,7JwDzrhcXZwDl6sGvKlEkt,PRAKTIKA,YOURA,0vbE0CACZJPtLrpGDo8qWH,1,27,3.8069166666666665
907,907,7ef3l8HoLirITZrykQsJWG,"Hey Jessica, I Rolled A Joint",Summer Of Haze,5gfMeHMtCy7G8rmCexG7hb,1,28,4.65
908,908,63PEsIWyy3QgiPy4u5I9pG,Marijuana,Chrome Sparks,2pTCZ9C1fXdaVlv6d5EIXM,1,55,3.01915
909,909,7oXh1hXmoyD0rbaLGupr4g,Adrians Rhythm,Two Fingers,2AminfyJLRagEeHO6H6bCS,1,27,4.225
910,910,3ISiZ0GzocM9ssIwqRn1AW,"All of Me (feat. Logic, ROZES)","Big Gigantic, Logic, ROZES","7o7mC95EDbJKTcPAAs8C3r, 4xRYI6VqpkE3UwrDrAZL8L, 6jsjhAEteAlY0vCiLvMLBA",3,60,3.8028166666666667
911,911,2r7l1gHk1nzwEARWM7ddu5,Fireworks,DKA,2YONdQ9NPqpvozhu9q9ZAj,1,8,9.500466666666666
912,912,56uCVCGOfFvmUk2BxYXVdo,Fuji,Free Flow Flava,7BvLgunXTcIAkE1uWNbbwQ,1,43,4.008566666666667
913,913,43p1wDdiIeulcv6zF5I2so,PEOPLE,Whitey,6JBCyQozoQ0ylcCauIexZD,1,43,5.937116666666666
914,914,6cHgKzR8TImJbTmIJxt9mC,Orange,"Ivy Lab, Two Fingers","3VXCvo9Sr0hbZ4mk6VOKBs, 2AminfyJLRagEeHO6H6bCS",2,48,3.9306666666666668
915,915,4Wj2bYFGgcoYyOfpOawvsn,Deus Ex Machina,If These Trees Could Talk,2GVzsXcXyU95u2EahzwqN7,1,33,2.3937666666666666
916,916,1OpwiudUsIWGM9dJelKXeQ,nouveau pyjama,nelick,2W2NUrosOnwAI1hZIVbwit,1,23,3.0086666666666666
917,917,08REBTHqp0hseAYVvkSlNt,Marlboro,MiyaGi,1kmpkcYbuaZ8tnFejLzkj2,1,60,4.057016666666667
918,918,2SCLswvRP8hAYdIKsrLV6h,The Finishing,Stavroz,7su1fG75ZwXHA6ei9Zcy7T,1,58,8.049716666666667
919,919,0xXVqKmxvJIxwpKiw768Sa,Give Me The Word,"Royalston, Hannah Joy","192sKI0OYrv2EUJnSME4bL, 3f1P7ZNSNeAx1hCJk3fTST",2,34,4.411683333333333
920,920,3xcRsa7kOdKW7YgAH3ekV0,Мечта - Live,Lumen,7tQd3Qyg1i6U9FS1tNb0ne,1,6,4.1636
921,921,7iOD3zflzbIfhf2G8JaiNK,Machinae Prime,Machinae Supremacy,6cmp7ut7okJAgJOSaMAVf3,1,11,7.024616666666667
922,922,5rGhr2uaJxdDWh6HWhgBz0,Struggle,Tinush,4MxsTQbn9jctKNfDlYrYNh,1,49,4.323
923,923,3P4yU1jFppnzwvC8nNQnfo,Old Man's Banjo,Tinush,4MxsTQbn9jctKNfDlYrYNh,1,20,7.3963
924,924,3dvwvHB0XuJLj2pAt4qkQE,"Пошло всё в жопу, сяду на коня",Пневмослон,5ULtLONUGHfJcD7Klnie1c,1,39,1.9862
925,925,7vDaMb1CBMMQggs6X9MZFr,Fuel My Fire,L7,2zMQOJ4Cyl4BYbw6WqaO3h,1,38,3.772666666666667
926,926,6N5XnwlkTEiowjl0UvGSCQ,Varshaver,"Balkan Bump, CloZee","1TRyeXs6NXHSFqoXHR1w5e, 1496XxkytEk26FUJLfpVZr",2,32,4.178066666666667
927,927,5b8yttQjXgh03MjFQDxO1c,Opal,Bicep,73A3bLnfnz5BoQjb4gNCga,1,44,4.5167
928,928,2KXwJZv1pRQFQ95Kj60jBN,Losing It - Radio Edit,FISHER,1VJ0briNOlXRtJUAzoUJdt,1,60,2.7207833333333333
929,929,6ho0GyrWZN3mhi9zVRW7xi,Losing It,FISHER,1VJ0briNOlXRtJUAzoUJdt,1,76,4.133916666666667
930,930,4XpynhTVh1OX106v8KHST6,Tei,Ooyy,0xe3AMjZeR6z3g4O6Vppjq,1,38,3.16655
931,931,0hIrXuyLobSyAztmtCrwlj,Mirror Fields,CHVRN,7rSykIe3Og1NMbIV6LOeVx,1,15,3.2666666666666666
932,932,4gQe7RzqRVBFHe3mEFHVQh,My New Swag (feat. Ty. & Nina Wang),"VaVa, Nina Wang, Ty.","1apmSb6aeHZyr9zUsy1Z9q, 4ymOh62uwUvxBKL373I685, 2GFsWXpTIn6G1kRjW3RAQX",3,41,4.087766666666667
933,933,7bVj29caiGvRivNRZ1dF0T,Who Are You Mister,Tinush,4MxsTQbn9jctKNfDlYrYNh,1,28,5.0933166666666665
934,934,1B2EPm9Fe6FPl4y1CH6aX8,fuckmeup,"acuteparanoia, DZA","605Ig1Q3v2pdJvzrILudmP, 1mwaNeRTnMjH53H6eyxKw2",2,7,2.86665
935,935,3kwl9ycRoO7qSm6OZblqqB,Faust,Pavel Dovgal,3X1fGv94hiyQQ8Sc7GRE0K,1,36,3.52295
936,936,4EeeRPXUAUQHkBxu3g1LxT,Missing You,Boston Bun,1Na1sVrGWKwAigaW7a6hi5,1,60,3.4544166666666665
937,937,2tN2Kvzm2ITh1jnMKjjWBZ,My Dick,Mickey Avalon,546WiMGysEqWZTzP8hJvB2,1,53,3.0064333333333333
938,938,5sjDnI89NyWYg6PSOsVCA8,Маша,Yuko,02fJjARzvtfuvBPVGC99jR,1,17,5.3895
939,939,2D0CiYAe6vVOaPBIVqtdlI,Batuque - Jeremy Sole & Atropolis Remix,"Dom La Nena, Jeremy Sole, Atropolis","7cfKXiA9YUupXEjCUWPtxY, 44HccIgqCgFtXc9rpDBJ7W, 3DcUZWi75daQu9UMmNIr5x",3,47,3.8453333333333335
940,940,3pNPexatnJIzq4IAWRE95Z,Walking Boots - Original Mix,"David Keno, ME & her","0cWqRMk3D45eG7PpILb4OL, 0lJLlgeQjGxk0BrTaElYJn",2,23,6.940133333333334
941,941,4LxpyWC0uQkvWWoXLgxshZ,Can U Hear It,"Balkan Bump, Gift Of Gab, Deuce Eclipse","1TRyeXs6NXHSFqoXHR1w5e, 5Ol4ibSVNXPuCJT46iSkbX, 7gmnd7TvnFQwMo8Suqaln0",3,13,4.485433333333333
942,942,0CjBORMsmiQNe3vPDcNIvk,Who - Single Version,"Modeselektor, Tommy Cash","2jYMYP2SVifgmzNRQJx3SJ, 44XzG6GoJZNtkIGW19hsUK",2,36,3.466466666666667
943,943,35uTwiomybEQfcwqD1NNta,Солдат,Змей,2Uy2vJpioCLyHy3zZN3QIU,1,33,4.133916666666667
944,944,2Tqu8wZeY7Hcj0ugSVvmjS,Deutschland - RMX By Richard Z. Kruspe,"Rammstein, RICHARD Z. KRUSPE","6wWVKhxIU2cEi0K81v7HvP, 3Fu4HcdXhfgaXrL1IEtvNE",2,50,5.770883333333333
945,945,2To65cyzznTCitc9X9qfKi,Dark Saturday,Metric,1rCIEwPp5OnXW0ornlSsRl,1,38,3.83365
946,946,5vbX1g08j9hGzW93CAIeQo,Страшно,Shortparis,61j4FFbKlzdYihMtpM1hZD,1,40,4.828033333333333
947,947,1NHwvBmrUje4L1dxfWnXCH,Put Your Hands Where My Eyes Could See,Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,1,60,3.2382166666666667
948,948,4FupIlegZgvXUuK79qcoKW,Planet Rock,"Afrika Bambaataa, The Soulsonic Force","7cg61q8kK8jlFi8TKKw70p, 4zdcKwAK7lkYxgER54yfcP",2,54,5.332666666666666
949,949,5CvXXSSvRnrukvMuFWiow3,Simon Says (Radio Version),Pharoahe Monch,5DKuVtlpDH0agZQUFDy8O7,1,29,2.998283333333333
950,950,5KYDgFrO81XZjNtpDrsnBv,I Kissed a Girl,The Third Degree,6bGGNKSoVPYPUPoVh75g1z,1,10,3.5464166666666666
951,951,6dvB68KHX3b3ekfppmDbYk,Fck The Music - Original Mix,VOLAC,4Nl6PVYLwbCFfr3UqQlFtE,1,17,6.0813
952,952,6HYyQDhfi5b2hZ9npKdsOO,Mythos,"InsideInfo, Mefjus","4HVopeHcb4aGTBsfIRrRcQ, 54qqaSH6byJIb8eFWxe3Pj",2,27,5.205616666666667
